Barcode,gtin14,barcode_format,Name,Brand,ingredients,Nutrition facts,Image url,Source,health_profile,category,net_quantity,provenance,source_url,images_available
180999001001,00180999001001,UPC-A,Popcorn Himalayan Pink Salt,Lesser Evil,"[""Organic non-GMO popcorn"", ""organic extra-virgin coconut oil"", ""Himalayan salt contains coconut""]","{""serving_size"": ""1 portion (28 g)"", ""calories"": ""120"", ""total_fat"": ""6g"", ""saturated_fat"": ""5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""190mg"", ""total_carbohydrate"": ""14g"", ""dietary_fiber"": ""4g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""2g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""3mg"", ""iron"": ""1mg"", ""potassium"": ""72mg""}",withheld_for_review,Walmart,better-for-you,popcorn,5 oz,openfoodfacts,https://world.openfoodfacts.org/product/180999001001,yes
00907019,00000000907019,short-code-unverified,Pita Bite Crackers,Trader Joe's,"[""enriched unbleached wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid)"", ""water"", ""yeast"", ""sunflower oil"", ""sea salt"", ""dough conditioner (wheat starch, ascorbic acid [vitamin c])""]","{""serving_size"": ""11 crackers (30 g)"", ""calories"": ""130"", ""total_fat"": ""4g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""150mg"", ""total_carbohydrate"": ""20g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""1g"", ""added_sugars"": ""0g"", ""protein"": ""3g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""10mg"", ""iron"": ""1.3mg"", ""potassium"": ""40mg""}",withheld_for_review,Trader Joe's,better-for-you,crackers-appetizers,6 oz,openfoodfacts,https://world.openfoodfacts.org/product/00907019,yes
013764027121,00013764027121,UPC-A,ORGANIC BREAD GOOD SEED THIN-SLICED,DAVE'S KILLER BREAD,"[""organic whole wheat (organic whole wheat flour, organic cracked whole wheat)"", ""water"", ""organic good seed grain and seed mix (organic whole flax seeds, organic sunflower seeds, organic tri-color quinoa [organic black quinoa, organic red quinoa, organic white quinoa] organic steel cut oats, organic ground whole flax seeds)"", ""organic cane sugar"", ""organic wheat gluten"", ""organic oat fiber"", ""contains 2% or less of each of the following: organic molasses"", ""sea salt"", ""yeast"", ""organic vinegar"", ""organic cultured wheat flour"", ""enzymes"", ""organic acerola cherry powder""]","{""serving_size"": ""1 portion (28 g)"", ""calories"": ""70"", ""total_fat"": ""1.5g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""120mg"", ""total_carbohydrate"": ""13g"", ""dietary_fiber"": ""3g"", ""total_sugars"": ""2g"", ""added_sugars"": ""2g"", ""protein"": ""4g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""20mg"", ""iron"": ""0.7mg"", ""potassium"": ""70mg""}",withheld_for_review,Target,better-for-you,multigrain-sliced-breads,20.5 oz,openfoodfacts,https://world.openfoodfacts.org/product/013764027121,yes
4099100131901,04099100131901,EAN-13,Cottage Cheese,Friendly Farms,"[""SKIM MILK"", ""MILK"", ""CREAM"", ""LACTOSE"", ""SALT"", ""STABILIZER (GUAR GUM, MONO AND DIGLYCERIDES, XANTHAN GUM, CARRAGEENAN, CAROB BEAN GUM)"", ""CITRIC ACID"", ""CARBON DIOXIDE AND POTASSIUM SORBATE (MAINTAIN FRESHNESS) AND CHEESE CULTURES""]","{""serving_size"": ""0.5 cup (114 g)"", ""calories"": ""100"", ""total_fat"": ""4.5g"", ""saturated_fat"": ""3g"", ""trans_fat"": ""0g"", ""cholesterol"": ""25mg"", ""sodium"": ""480mg"", ""total_carbohydrate"": ""5g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""4g"", ""added_sugars"": ""1g"", ""protein"": ""11g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""80mg"", ""iron"": ""0.1mg"", ""potassium"": ""80mg""}",withheld_for_review,Aldi,better-for-you,plain-cottage-cheeses,24oz,openfoodfacts,https://world.openfoodfacts.org/product/4099100131901,yes
033776011710,00033776011710,UPC-A,Plant Butter,Earth Balance,"[""oil blend (palm oil*, soybean oil*, canola oil*, and olive* oil)"", ""water"", ""salt"", ""less than 2% of natural flavor*"", ""crushed soybeans*"", ""soy lecithin*"", ""lactic acid (non-dairy)"", ""and naturally extracted annatto* (color)""]","{""serving_size"": ""1 Tbsp (11 g)"", ""calories"": ""62.9"", ""total_fat"": ""9g"", ""saturated_fat"": ""2.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""100mg"", ""total_carbohydrate"": ""0g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""0g"", ""iron"": ""0mg""}",withheld_for_review,Kroger,better-for-you,margarines,13 oz,openfoodfacts,https://world.openfoodfacts.org/product/033776011710,yes
810019600302,00810019600302,UPC-A,crispy coconut rolls,Organic,"[""Organic Coconut Milk"", ""Organic Tapioca Flour"", ""Organic Sugar"", ""Organic Coconut Sugar"", ""Organic Egg"", ""Organic Black Sesame Seeds"", ""Salt""]","{""serving_size"": ""9 rolls (30 g)"", ""calories"": ""140"", ""total_fat"": ""5g"", ""saturated_fat"": ""4.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""100mg"", ""total_carbohydrate"": ""23g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""7g"", ""added_sugars"": ""2g"", ""protein"": ""0g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""10mg"", ""iron"": ""0.3mg"", ""potassium"": ""40mg""}",withheld_for_review,Costco,better-for-you,snacks,312g,openfoodfacts,https://world.openfoodfacts.org/product/810019600302,yes
077890941775,00077890941775,UPC-A,salted butter sweet cream,Wegmans,"[""pasteurized cream"", ""salt""]","{""serving_size"": ""1 portion (14 g)"", ""calories"": ""100"", ""total_fat"": ""11g"", ""saturated_fat"": ""7g"", ""trans_fat"": ""0g"", ""cholesterol"": ""30mg"", ""sodium"": ""90mg"", ""total_carbohydrate"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""0g""}",withheld_for_review,Wegmans,better-for-you,salted-butters,16 oz,openfoodfacts,https://world.openfoodfacts.org/product/077890941775,yes
632565000029,00632565000029,UPC-A,Natural Artesian Water,Fiji,"[""Water"", ""silica"", ""calcium"", ""magnesium"", ""bicarbonates""]","{""serving_size"": ""1 bottle (1000 ml)"", ""calories"": ""0"", ""total_fat"": ""0g"", ""sodium"": ""900mg"", ""total_carbohydrate"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""0g""}",withheld_for_review,Sam's Club,better-for-you,mineral-waters,1 L,openfoodfacts,https://world.openfoodfacts.org/product/632565000029,yes
077567254245,00077567254245,UPC-A,Mint Chocolate Chip,Breyers,"[""Milk"", ""cream"", ""sugar"", ""coconut oil"", ""whey"", ""dutched cocoa (processed with alkali)"", ""vegetable gum (tara)"", ""natural flavor"", ""soy lecithin""]","{""serving_size"": ""0.66 cup (111 g)"", ""calories"": ""247"", ""total_fat"": ""13g"", ""saturated_fat"": ""9g"", ""cholesterol"": ""30mg"", ""sodium"": ""70mg"", ""total_carbohydrate"": ""28g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""27g"", ""added_sugars"": ""22.2g"", ""protein"": ""4g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""130mg"", ""iron"": ""1.11mg"", ""potassium"": ""240mg""}",withheld_for_review,Meijer,unhealthy,ice-cream-tubs,1.5 quart,openfoodfacts,https://world.openfoodfacts.org/product/077567254245,yes
850014634438,00850014634438,UPC-A,Organic Vegetable Broth - No Salt Added,Bonafide Provisions,"[""Filtered Water"", ""Organic Onions"", ""Organic Celery"", ""Organic Carrots"", ""Organic Mushrooms"", ""Organic Leeks"", ""Organic Collard Greens"", ""Organic Spinach"", ""Organic Broccoli"", ""Organic Fennel"", ""Organic Tomatoes"", ""Organic Parsley"", ""Organic Black Peppercorns"", ""Organic Garlic""]","{""serving_size"": ""240ml (240 ml)"", ""calories"": ""15"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""60mg"", ""total_carbohydrate"": ""4g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""0g"", ""protein"": ""1g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""200mg"", ""iron"": ""0mg"", ""potassium"": ""10000mg""}",withheld_for_review,Whole Foods Market,better-for-you,liquid-broths,32 fl oz,openfoodfacts,https://world.openfoodfacts.org/product/850014634438,yes
818617021857,00818617021857,UPC-A,Lemon Turmeric Pineapple Passionfruit Ginger,suja,"[""Purified water"", ""organic lemon juice"", ""organic turmeric juice"", ""organic pineapple juice"", ""organic passionfruit juice"", ""organic ginger juice"", ""organic stevia leaf extract powder"", ""organic black pepper""]","{""serving_size"": ""1 portion (354 ml)"", ""calories"": ""20"", ""total_fat"": ""0g"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""5g"", ""total_sugars"": ""2g"", ""added_sugars"": ""0g"", ""protein"": ""0g""}",withheld_for_review,Sprouts Farmers Market,better-for-you,plant-based-beverages,12 fl oz,openfoodfacts,https://world.openfoodfacts.org/product/818617021857,yes
028400040112,00028400040112,UPC-A,Crunchy,Cheetos,"[""ENRICHED CORN MEAL (CORN MEAL, FERROUS SULFATE, NIACIN, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID)"", ""VEGETABLE OIL (CORN OIL, CANOLA OIL, SUNFLOWER OIL)"", ""WHEY"", ""CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES)"", ""SALT"", ""CORN MALTODEXTRIN"", ""NATURAL AND ARTIFICIAL FLAVORS"", ""WHEY PROTEIN CONCENTRATE"", ""MONOSODIUM GLUTAMATE"", ""LACTIC ACID"", ""CITRIC ACID"", ""ARTIFICIAL COLOR (YELLOW 6)""]","{""serving_size"": ""1 portion (28.349 g)"", ""calories"": ""160"", ""total_fat"": ""10g"", ""saturated_fat"": ""1.5g"", ""sodium"": ""200mg"", ""total_carbohydrate"": ""15g"", ""dietary_fiber"": ""0.1g"", ""total_sugars"": ""1g"", ""added_sugars"": ""0.3g"", ""protein"": ""2g"", ""calcium"": ""3mg"", ""iron"": ""0.2mg"", ""potassium"": ""17mg""}",withheld_for_review,Walmart,better-for-you,puffed-salty-snacks-made-from-maize,1 oz (28.3 g),openfoodfacts,https://world.openfoodfacts.org/product/028400040112,yes
00006910,00000000006910,short-code-unverified,Peanut Butter Filled Pretzel Nuggets,Trader Joe's,"[""UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID)"", ""PEANUT BUTTER (ROASTED PEANUTS, SUGAR, SALT)"", ""CONTAINS 2% OR LESS OF SALT"", ""PALM OIL"", ""CORN SYRUP"", ""L-CYSTEINE HYDROCHLORIDE"", ""SODIUM HYDROXIDE. CONTAINS WHEAT"", ""PEANUT""]","{""serving_size"": ""10 pretzels (31 g)"", ""calories"": ""150"", ""total_fat"": ""7.01g"", ""saturated_fat"": ""1g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""241mg"", ""total_carbohydrate"": ""17g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""2g"", ""added_sugars"": ""2g"", ""protein"": ""4.99g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""6.2mg"", ""iron"": ""1.1mg"", ""potassium"": ""34.1mg""}",withheld_for_review,Trader Joe's,better-for-you,peanut-filled,454g,openfoodfacts,https://world.openfoodfacts.org/product/00006910,yes
747479001052,00747479001052,UPC-A,Tomato Basil,RAO'S HOMEMADE,"[""Italian whole peeled tomatoes"", ""olive oil"", ""onions"", ""basil"", ""salt"", ""garlic"", ""black pepper"", ""dried oregano""]","{""serving_size"": ""1 portion (125 g)"", ""calories"": ""80"", ""total_fat"": ""5g"", ""saturated_fat"": ""0.5g"", ""sodium"": ""420mg"", ""total_carbohydrate"": ""6g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""4g"", ""added_sugars"": ""0g"", ""protein"": ""2g"", ""iron"": ""0.3mg""}",withheld_for_review,Target,better-for-you,Groceries,24 oz,openfoodfacts,https://world.openfoodfacts.org/product/747479001052,yes
4099100103069,04099100103069,EAN-13,Crunchy Peanut Butter,Peanut Delight,"[""DRY ROASTED PEANUTS"", ""SUGAR"", ""HYDROGENATED VEGETABLE RAPESEED"", ""COTTONSEED AND SOYBEAN)"", ""SALT"", ""MOLASSES CONTAINS: PEANUTS""]","{""serving_size"": ""32 g"", ""calories"": ""180"", ""total_fat"": ""15g"", ""saturated_fat"": ""2.5g"", ""sodium"": ""100mg"", ""total_carbohydrate"": ""8g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""3g"", ""added_sugars"": ""2g"", ""protein"": ""7g"", ""calcium"": ""20mg"", ""iron"": ""0.5mg""}",withheld_for_review,Aldi,better-for-you,nut-butters,18 oz,openfoodfacts,https://world.openfoodfacts.org/product/4099100103069,yes
856069005742,00856069005742,UPC-A,Seed Flour Crackers Original,Simple Mills Organic,"[""Organic Seed & Seed Flour Blend (sunflower, pumpkin, flax)"", ""Organic Cassava Flour"", ""Organic Tapioca Starch"", ""Organic Sunflower Oil"", ""Sea Salt"", ""Organic Carrots"", ""Organic Rosemary Extract""]","{""serving_size"": ""9 crackers (30 g)"", ""calories"": ""160"", ""total_fat"": ""9g"", ""saturated_fat"": ""1g"", ""sodium"": ""180mg"", ""total_carbohydrate"": ""18g"", ""dietary_fiber"": ""1g"", ""added_sugars"": ""0g"", ""protein"": ""2g"", ""calcium"": ""9.99mg"", ""iron"": ""0.7mg"", ""potassium"": ""69.9mg""}",withheld_for_review,Kroger,better-for-you,crackers-appetizers,4.25 oz,openfoodfacts,https://world.openfoodfacts.org/product/856069005742,yes
815099020309,00815099020309,UPC-A,Organic Sea Salt Multigrain,Late July Snacks,"[""organic whole ground corn"", ""organic sunflower oil and"", ""or organic safflower oil"", ""organic brown rice"", ""organic chia seeds"", ""organic grain"", ""seed blend (organic flax organic millet, organic brown rice, organic quinoa, organic amaranth)"", ""organic evaporated cane sugar"", ""sea salt""]","{""serving_size"": ""10 chips (28 g)"", ""calories"": ""140"", ""total_fat"": ""7g"", ""saturated_fat"": ""0.5g"", ""sodium"": ""95mg"", ""total_carbohydrate"": ""17g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""1g"", ""added_sugars"": ""1g"", ""protein"": ""2g"", ""calcium"": ""10mg"", ""iron"": ""0.5mg"", ""potassium"": ""70mg""}",withheld_for_review,Costco,better-for-you,corn-chips,1,openfoodfacts,https://world.openfoodfacts.org/product/815099020309,yes
854137000705,00854137000705,UPC-A,Tortilla Chips Sea Salt,Xochitl,"[""white corn"", ""organic palm olein oil"", ""water"", ""lime"", ""sea salt""]","{""serving_size"": ""1 onz (28 g)"", ""calories"": ""150"", ""total_fat"": ""7g"", ""saturated_fat"": ""3g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""40mg"", ""total_carbohydrate"": ""18g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""2g"", ""calcium"": ""20mg"", ""iron"": ""0.71mg""}",withheld_for_review,Wegmans,healthy,corn-chips,12OZ. (340.2g.),openfoodfacts,https://world.openfoodfacts.org/product/854137000705,yes
018627703396,00018627703396,UPC-A,Honey Almond Flax Crunch,Kashi,"[""Kashi Seven Whole Grains and Sesame blend (hard red wheat**, brown rice, barley, triticale, oats, rye, buckwheat, sesame seeds)"", ""soy flakes"", ""brown rice syrup"", ""cane sugar"", ""chicory root fiber"", ""almonds"", ""whole flax seeds"", ""whole grain oats"", ""expeller pressed canola oil"", ""honey"", ""salt"", ""natural flavors"", ""mixed tocopherols for freshness. CONTAINS WHEAT"", ""SESAME"", ""SOY AND ALMOND INGREDIENTS""]","{""serving_size"": ""52 g"", ""calories"": ""200"", ""total_fat"": ""5g"", ""saturated_fat"": ""0.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""140mg"", ""total_carbohydrate"": ""35g"", ""dietary_fiber"": ""8g"", ""total_sugars"": ""12g"", ""added_sugars"": ""10g"", ""protein"": ""9g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""30mg"", ""iron"": ""1.4mg"", ""potassium"": ""340mg""}",withheld_for_review,Sam's Club,better-for-you,breakfast-cereals,364 g,openfoodfacts,https://world.openfoodfacts.org/product/018627703396,yes
660726534212,00660726534212,UPC-A,Protein Powder Supplement,Muscle Milk,"[""MILK PROTEIN ISOLATE"", ""CALCIUM CASEINATE"", ""MALTODEXTRIN"", ""SODIUM CASEINATE"", ""ALKALIZED COCOA POWDER"", ""WHEY PROTEIN CONCENTRATE"", ""NON-DAIRY CREAMER (SUNFLOWER OIL, MALTODEXTRIN, SODIUM CASEINATE [MILK DERIVATIVE], MONO-AND DIGLYCERIDES, TOCOPHEROLS [PROTECT FLAVOR])"", ""NATURAL AND ARTIFICIAL FLAVOR"", ""SOLUBLE CORN FIBER"", ""POTASSIUM CHLORIDE"", ""MEDIUM CHAIN TRIGLYCERIDES"", ""WHEY PROTEIN ISOLATE"", ""CANOLA OIL"", ""MAGNESIUM OXIDE"", ""POTASSIUM BICARBONATE"", ""ACESULFAME POTASSIUM"", ""LACTOFERRIN"", ""SUCRALOSE"", ""HYDROLYZED WHEY PROTEIN CONCENTRATE""]","{""serving_size"": ""2 scoops (82 g)"", ""calories"": ""300"", ""total_fat"": ""5g"", ""saturated_fat"": ""2.5g"", ""cholesterol"": ""40mg"", ""sodium"": ""0.1mg"", ""total_carbohydrate"": ""17g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""3g"", ""added_sugars"": ""2.2g"", ""protein"": ""50g"", ""vitamin_d"": ""7mcg"", ""calcium"": ""780mg"", ""iron"": ""4.4mg"", ""potassium"": ""850mg""}",withheld_for_review,Meijer,better-for-you,protein-powders,907 g,openfoodfacts,https://world.openfoodfacts.org/product/660726534212,yes
099482418304,00099482418304,UPC-A,"Organic Flour, Whole Wheat Pastry, 32 Oz",365,"[""ORGANIC WHOLE _WHEAT_ PASTRY FLOUR""]","{""serving_size"": ""30g"", ""calories"": ""30"", ""total_fat"": ""0.15g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""6.9g"", ""dietary_fiber"": ""1.2g"", ""total_sugars"": ""0g"", ""protein"": ""0.9g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""0mg"", ""iron"": ""0.48mg"", ""potassium"": ""39mg""}",withheld_for_review,Whole Foods Market,better-for-you,whole-wheat-flours,32 oz,openfoodfacts,https://world.openfoodfacts.org/product/099482418304,yes
071146007185,00071146007185,UPC-A,Almond Nut Chips,Calbee,"[""Cassava flour"", ""avocado oil"", ""_almonds_"", ""smoke flavored seasoning (salt, maltodextrin, torula yeast, yeast extract, natural smoke flavor, natural flavor, onion powder)"", ""tapioca starch""]","{""serving_size"": ""1 oz (28 g, 15 pieces)"", ""calories"": ""150"", ""total_fat"": ""8g"", ""saturated_fat"": ""1g"", ""cholesterol"": ""0mg"", ""sodium"": ""190mg"", ""total_carbohydrate"": ""18g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""0g"", ""protein"": ""1g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""11.2mg"", ""iron"": ""0.11mg"", ""potassium"": ""16.8mg""}",withheld_for_review,Sprouts Farmers Market,better-for-you,crisps,4.5 oz (128 g),openfoodfacts,https://world.openfoodfacts.org/product/071146007185,yes
024463061095,00024463061095,UPC-A,Sriracha Chili Sauce,Huy Fong Foods,"[""Chili"", ""Sugar"", ""Salt"", ""Garlic"", ""Acetic Acid"", ""Potassium Sorbate and Sodium Metabisulfite as preservatives"", ""Xanthan Gum. CONTAINS SULFITES (SODIUM METABISULFITE)""]","{""serving_size"": ""1 serving (5 g)"", ""calories"": ""0.2"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""3.75mg"", ""total_carbohydrate"": ""0.05g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""0.03g"", ""added_sugars"": ""0g"", ""protein"": ""0g"", ""calcium"": ""0mg"", ""iron"": ""0.15mg"", ""potassium"": ""0.05mg""}",withheld_for_review,Walmart,better-for-you,Vegan condiments,482g,openfoodfacts,https://world.openfoodfacts.org/product/024463061095,yes
00972086,00000000972086,UPC-E,Plantain Chips,Trader Joe's,"[""water"", ""organic lemon juice"", ""organic maple syrup"", ""organic apple cider vinegar"", ""organic ginger juice"", ""organic ground cinnamon"", ""organic ground cayenne pepper"", ""bacillus coagulans""]","{""serving_size"": ""20 chips (28.349 g)"", ""calories"": ""142"", ""total_fat"": ""7g"", ""saturated_fat"": ""0.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""40mg"", ""total_carbohydrate"": ""19g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""0g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""0mg"", ""iron"": ""0.2mg"", ""potassium"": ""240mg""}",withheld_for_review,Trader Joe's,better-for-you,dried-fruits,170 g,openfoodfacts,https://world.openfoodfacts.org/product/00972086,yes
819597010213,00819597010213,UPC-A,100% Real Chocolate Morsels,Enjoy Life,"[""UNSWEETENED CHOCOLATE"", ""CANE SUGAR"", ""COCOA BUTTER""]","{""serving_size"": ""15.0g"", ""calories"": ""70"", ""total_fat"": ""6g"", ""saturated_fat"": ""3.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""8g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""5g"", ""added_sugars"": ""5g"", ""protein"": ""1g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""9mg"", ""iron"": ""2mg"", ""potassium"": ""105mg""}",withheld_for_review,Target,better-for-you,Baking decorations,9 oz (255g),openfoodfacts,https://world.openfoodfacts.org/product/819597010213,yes
4099100080414,04099100080414,EAN-13,Sourdough Loaf,Specially Selected,"[""wheat flour (wheat flour, malted barley flour)"", ""water"", ""sea salt"", ""sourdough culture (wheat flour, water)"", ""enzymes"", ""contains: wheat""]","{""serving_size"": ""1 portion (56 g)"", ""calories"": ""120"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0.24mg"", ""total_carbohydrate"": ""25g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""4g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""30mg"", ""iron"": ""0.7mg"", ""potassium"": ""52mg""}",withheld_for_review,Aldi,better-for-you,breads,"24 Oz (1.5 lbs), 680g",openfoodfacts,https://world.openfoodfacts.org/product/4099100080414,yes
03444009,00000003444009,UPC-E,Reese's 2 Peanut Butter Cups,Reese's,"[""MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR)"", ""PEANUTS"", ""SUGAR"", ""DEXTROSE"", ""SALT"", ""TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS)""]","{""serving_size"": ""1 package (42 g)"", ""calories"": ""205"", ""total_fat"": ""12g"", ""saturated_fat"": ""4.5g"", ""cholesterol"": ""5mg"", ""sodium"": ""135mg"", ""total_carbohydrate"": ""24g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""22g"", ""added_sugars"": ""21g"", ""protein"": ""4g"", ""calcium"": ""40mg"", ""iron"": ""0.7mg"", ""potassium"": ""188mg""}",withheld_for_review,Kroger,better-for-you,peanut-butter-cups,"2 pieces, 1.5 oz (42 g)",openfoodfacts,https://world.openfoodfacts.org/product/03444009,yes
049508250302,00049508250302,UPC-A,Pretzel Crisps Original Organic,Snack Factory,"[""organic wheat flour"", ""organic cane sugar"", ""salt"", ""organic tapioca syrup"", ""organic malt extract"", ""soda""]","{""serving_size"": ""11 crackers (28 g)"", ""calories"": ""110"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""270mg"", ""total_carbohydrate"": ""24g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""2g"", ""added_sugars"": ""2g"", ""protein"": ""3g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""10mg"", ""iron"": ""0.8mg"", ""potassium"": ""30mg""}",withheld_for_review,Costco,better-for-you,crackers-appetizers,28 oz,openfoodfacts,https://world.openfoodfacts.org/product/049508250302,yes
076808280982,00076808280982,UPC-A,Rotini,Barilla,"[""semolina (wheat)"", ""hard wheat flour"", ""vitamins"", ""minerals: vitamin b3 (niacin)"", ""iron (ferrous sulfate)"", ""vitamin b1 (thiamin mononitrate)"", ""vitamin b2 (riboflavin)"", ""folic acid""]","{""serving_size"": ""1 serving (56 g)"", ""calories"": ""200"", ""total_fat"": ""1g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""42g"", ""dietary_fiber"": ""3g"", ""total_sugars"": ""1g"", ""added_sugars"": ""0g"", ""protein"": ""7g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""12mg"", ""iron"": ""1.8mg"", ""potassium"": ""118mg""}",withheld_for_review,Wegmans,healthy,dry-pastas,1 LB (454 g),openfoodfacts,https://world.openfoodfacts.org/product/076808280982,yes
075355112296,00075355112296,UPC-A,Healthy Balance Apple Flavored Reduced Sugar Juice Cocktail From Concentrate,Old Orchard,"[""Filtered water"", ""apple juice concentrate"", ""malic acid"", ""caramel color"", ""ascorbic acid (vitamin c)"", ""acesulfame potassium"", ""sucralose (splenda brand)""]","{""serving_size"": ""8 OZA (240 ml)"", ""calories"": ""19.2"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""14.4mg"", ""total_carbohydrate"": ""4.01g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""4.01g"", ""added_sugars"": ""0g"", ""protein"": ""0g"", ""calcium"": ""0mg"", ""iron"": ""0mg"", ""potassium"": ""45.6mg""}",withheld_for_review,Sam's Club,better-for-you,Jugos,1.89 L,openfoodfacts,https://world.openfoodfacts.org/product/075355112296,yes
856716008157,00856716008157,UPC-A,Strawberry Jam,Good Good,"[""STRAWBERRIES (58%)"", ""WATER"", ""ERYTHRITOL"", ""FRUIT PECTIN"", ""ROWANBERRY EXTRACT"", ""STEVIA EXTRACT"", ""LEMON POWDER"", ""CITRIC ACID"", ""CARROT CONCENTRATE (FOR COLOR)"", ""BLACKCURRANT CONCENTRATE (FOR COLOR)"", ""ASCORBIC ACID (VITAMIN C)""]","{""serving_size"": ""1 tbsp (20 g)"", ""calories"": ""5"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""1g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""1g"", ""added_sugars"": ""0g"", ""protein"": ""0g"", ""iron"": ""0mg""}",withheld_for_review,Meijer,better-for-you,strawberry-jams,12oz,openfoodfacts,https://world.openfoodfacts.org/product/856716008157,yes
